1504825345.0,-20.69695,166.576638,6822914.28,24930.1919,5224.9189,-27295.3934,37334.2956
1504825346.0,-20.63285,166.575845,6822906.43,24951.3954,5221.8026,-27233.5012,37302.8024
1504825347.0,-20.56875,166.575048,6822898.58,24972.5231,5218.406,-27171.5882,37271.2972
1504825348.0,-20.504649,166.574249,6822890.71,24993.531,5215.367,-27109.5442,37239.7528
1504825349.0,-20.440549,166.573446,6822882.84,25014.4468,5212.1498,-27047.4281,37208.14
1504825350.0,-20.376448,166.572641,6822874.95,25035.271,5208.808,-26985.2157,37176.5362
1504825351.0,-20.312347,166.571834,6822867.06,25055.88,5204.9756,-26923.0871,37144.8461
1504825352.0,-20.248245,166.571023,6822859.16,25076.5379,5201.2406,-26860.7718,37113.0952
1504825353.0,-20.184143,166.57021,6822851.24,25096.9932,5197.6777,-26798.3661,37081.3231
1504825354.0,-20.120041,166.569394,6822843.32,25117.3668,5193.8743,-26736.0759,37049.593
1504825355.0,-20.055939,166.568575,6822835.38,25137.595,5190.375,-26673.687,37017.8386
1504825356.0,-19.991836,166.567753,6822827.44,25157.6608,5186.8807,-26611.2794,36986.0508
1504825357.0,-19.927733,166.566929,6822819.48,25177.763,5183.4285,-26548.7728,36954.3063
1504825358.0,-19.86363,166.566102,6822811.52,25197.9424,5180.0555,-26486.1549,36922.5906
1504825359.0,-19.799527,166.565272,6822803.55,25217.9845,5176.7487,-26423.4274,36890.8937
1504825360.0,-19.735423,166.56444,6822795.56,25238.0819,5173.2086,-26360.6695,36859.2233
1504825361.0,-19.671319,166.563605,6822787.57,25258.2122,5169.7335,-26297.7327,36827.5658
1504825362.0,-19.607215,166.562767,6822779.57,25278.4661,5166.4686,-26234.5493,36795.9309
1504825363.0,-19.54311,166.561926,6822771.55,25298.4459,5163.0022,-26171.5526,36764.3054
1504825364.0,-19.479005,166.561083,6822763.53,25318.4253,5159.5122,-26108.5233,36732.7114
1504825365.0,-19.4149,166.560238,6822755.5,25338.3045,5156.1217,-26045.4087,36701.1163
1504825366.0,-19.350795,166.559389,6822747.45,25358.1652,5152.5623,-25982.2521,36669.5397
1504825367.0,-19.286689,166.558538,6822739.4,25377.9082,5149.0585,-25918.9878,36637.9636
1504825368.0,-19.222583,166.557685,6822731.34,25397.5661,5145.6134,-25855.6485,36606.3212
1504825369.0,-19.158477,166.556829,6822723.27,25416.9622,5142.2745,-25792.3342,36574.6439
1504825370.0,-19.094371,166.55597,6822715.18,25436.3358,5138.8822,-25729.0222,36543.0461
1504825371.0,-19.030264,166.555109,6822707.09,25455.605,5135.691,-25665.657,36511.4224
1504825372.0,-18.966157,166.554245,6822698.99,25474.8678,5132.3934,-25602.1161,36479.7539
1504825373.0,-18.902049,166.553379,6822690.88,25494.1618,5129.0374,-25538.397,36448.0964
1504825374.0,-18.837942,166.55251,6822682.76,25513.3783,5125.7575,-25474.6305,36416.4825
1504825375.0,-18.773834,166.551639,6822674.63,25532.6161,5122.1953,-25410.8646,36384.8802
1504825376.0,-18.709726,166.550765,6822666.48,25551.7475,5118.7928,-25347.0163,36353.2766
1504825377.0,-18.645617,166.549888,6822658.33,25570.7622,5115.4933,-25283.0743,36321.6478
1504825378.0,-18.581509,166.549009,6822650.17,25589.7498,5112.1078,-25219.0994,36290.0491
1504825379.0,-18.5174,166.548128,6822642.0,25608.6472,5108.6908,-25155.1318,36258.466
1504825380.0,-18.45329,166.547244,6822633.82,25627.5363,5105.4133,-25091.028,36226.8621
1504825381.0,-18.389181,166.546358,6822625.63,25646.3733,5102.3962,-25026.7186,36195.3055
1504825382.0,-18.325071,166.545469,6822617.43,25665.2517,5099.3393,-24962.3596,36163.8177
1504825383.0,-18.260961,166.544578,6822609.22,25683.9381,5096.0171,-24898.2377,36132.3804
1504825384.0,-18.196851,166.543685,6822601.0,25702.4188,5092.646,-24834.148,36100.9399
1504825385.0,-18.13274,166.542789,6822592.77,25720.8963,5089.5096,-24769.8919,36069.5012
1504825386.0,-18.068629,166.54189,6822584.53,25739.4187,5086.6115,-24705.4193,36038.0563
1504825387.0,-18.004518,166.54099,6822576.28,25757.8724,5083.6189,-24640.7979,36006.5963
1504825388.0,-17.940407,166.540087,6822568.02,25776.2101,5080.3983,-24576.2866,35975.1417
1504825389.0,-17.876295,166.539181,6822559.75,25794.3937,5077.147,-24511.6542,35943.6303
1504825390.0,-17.812183,166.538273,6822551.47,25812.6254,5073.883,-24446.8685,35912.0993
1504825391.0,-17.748071,166.537363,6822543.19,25830.766,5070.552,-24382.0401,35880.5659
1504825392.0,-17.683958,166.536451,6822534.89,25848.6951,5067.0321,-24317.3211,35849.0441
1504825393.0,-17.619846,166.535536,6822526.58,25866.4558,5063.4567,-24252.676,35817.5562
1504825394.0,-17.555733,166.534619,6822518.26,25884.2499,5059.9886,-24187.9458,35786.1138
1504825395.0,-17.491619,166.533699,6822509.93,25902.0081,5056.7997,-24122.9828,35754.6796
1504825396.0,-17.427506,166.532778,6822501.6,25919.7046,5053.5602,-24057.9492,35723.2369
1504825397.0,-17.363392,166.531854,6822493.25,25937.2145,5049.871,-23993.0834,35691.7821
1504825398.0,-17.299278,166.530927,6822484.89,25954.7323,5046.3237,-23928.0995,35660.3818
1504825399.0,-17.235164,166.529999,6822476.52,25972.3674,5043.0656,-23862.8824,35629.0496
1504825400.0,-17.171049,166.529068,6822468.15,25989.9024,5039.7222,-23797.6543,35597.7159
1504825401.0,-17.106934,166.528135,6822459.76,26007.3112,5036.2243,-23732.4864,35566.3986
1504825402.0,-17.042819,166.5272,6822451.36,26024.7396,5032.6833,-23667.1863,35535.1245
1504825403.0,-16.978703,166.526262,6822442.96,26042.1239,5029.2912,-23601.8142,35503.8807
1504825404.0,-16.914588,166.525323,6822434.54,26059.4507,5025.848,-23536.3425,35472.6473
1504825405.0,-16.850472,166.524381,6822426.12,26076.6517,5022.2657,-23470.9337,35441.4219
1504825406.0,-16.786356,166.523437,6822417.68,26093.6525,5018.5817,-23405.6334,35410.1898
1504825407.0,-16.722239,166.522491,6822409.24,26110.4936,5014.9283,-23340.3221,35379.002
1504825408.0,-16.658122,166.521542,6822400.78,26127.3244,5011.5792,-23274.95,35347.8517
1504825409.0,-16.594005,166.520592,6822392.32,26143.9747,5008.2107,-23209.4902,35316.6845
1504825410.0,-16.529888,166.519639,6822383.84,26160.5639,5004.7356,-23144.1181,35285.5271
1504825411.0,-16.46577,166.518684,6822375.36,26177.1139,5001.1268,-23078.6359,35254.3985
1504825412.0,-16.401653,166.517727,6822366.86,26193.6259,4997.7048,-23013.0682,35223.3035
1504825413.0,-16.337535,166.516768,6822358.36,26210.171,4994.2029,-22947.3661,35192.2152
1504825414.0,-16.273416,166.515807,6822349.84,26226.6771,4990.5711,-22881.6095,35161.1717
1504825415.0,-16.209297,166.514844,6822341.32,26243.0448,4986.797,-22815.9334,35130.172
1504825416.0,-16.145179,166.513879,6822332.79,26259.2159,4982.7778,-22750.3606,35099.152
1504825417.0,-16.081059,166.512911,6822324.25,26275.3144,4978.9085,-22684.7458,35068.116
1504825418.0,-16.01694,166.511942,6822315.69,26291.3471,4975.303,-22618.984,35037.1575
1504825419.0,-15.95282,166.51097,6822307.13,26307.3545,4971.8525,-22553.1813,35006.2311
1504825420.0,-15.8887,166.509997,6822298.56,26323.2887,4968.4641,-22487.2214,34975.2984
1504825421.0,-15.82458,166.509021,6822289.98,26339.135,4964.9129,-22421.2594,34944.3728
1504825422.0,-15.76046,166.508044,6822281.39,26355.0043,4961.3529,-22355.1983,34913.4844
1504825423.0,-15.696339,166.507064,6822272.78,26370.8049,4957.8157,-22289.0847,34882.6563
1504825424.0,-15.632218,166.506082,6822264.17,26386.6587,4954.3227,-22222.8914,34851.8676
1504825425.0,-15.568097,166.505099,6822255.55,26402.452,4950.9542,-22156.5059,34821.0951
1504825426.0,-15.503975,166.504113,6822246.92,26418.2643,4947.6413,-22090.0754,34790.3701
1504825427.0,-15.439854,166.503126,6822238.28,26433.9573,4943.8746,-22023.7613,34759.6839
1504825428.0,-15.375732,166.502136,6822229.63,26449.4747,4940.2769,-21957.3428,34728.9802
1504825429.0,-15.311609,166.501145,6822220.97,26464.9749,4936.8031,-21890.8713,34698.3024
1504825430.0,-15.247487,166.500151,6822212.3,26480.3666,4933.1561,-21824.4067,34667.6617
1504825431.0,-15.183364,166.499156,6822203.63,26495.6809,4929.5226,-21757.9388,34637.041
1504825432.0,-15.119241,166.498158,6822194.94,26510.9051,4926.0372,-21691.4638,34606.4588
1504825433.0,-15.055118,166.497159,6822186.24,26526.0381,4922.4076,-21624.8749,34575.8932
1504825434.0,-14.990994,166.496158,6822177.53,26541.1765,4918.8093,-21558.2265,34545.3654
1504825435.0,-14.92687,166.495155,6822168.81,26556.2642,4915.1531,-21491.5446,34514.8571
1504825436.0,-14.862746,166.49415,6822160.09,26571.2686,4911.5626,-21424.7677,34484.3827
1504825437.0,-14.798622,166.493144,6822151.35,26586.2614,4908.1825,-21357.9144,34453.9319
1504825438.0,-14.734497,166.492135,6822142.6,26601.21,4904.6291,-21290.9658,34423.5284
1504825439.0,-14.670372,166.491124,6822133.85,26616.1164,4901.0482,-21223.9499,34393.1466
1504825440.0,-14.606247,166.490112,6822125.08,26630.9474,4897.7684,-21156.8679,34362.8235
1504825441.0,-14.542122,166.489098,6822116.31,26645.6574,4894.7759,-21089.7689,34332.5527
1504825442.0,-14.477996,166.488082,6822107.52,26660.2856,4891.6056,-21022.7165,34302.2965
1504825443.0,-14.41387,166.487064,6822098.73,26674.7101,4888.4813,-20955.6893,34272.0463
1504825444.0,-14.349744,166.486044,6822089.92,26689.0572,4885.1662,-20888.6727,34241.8276
1504825445.0,-14.285617,166.485023,6822081.11,26703.4552,4881.5362,-20821.5715,34211.6336
1504825446.0,-14.221491,166.484,6822072.29,26717.7746,4877.8122,-20754.4377,34181.4764
1504825447.0,-14.157364,166.482975,6822063.45,26731.975,4874.0805,-20687.3234,34151.3324
1504825448.0,-14.093237,166.481948,6822054.61,26746.0489,4870.5578,-20620.1018,34121.2019
1504825449.0,-14.029109,166.480919,6822045.76,26760.0765,4867.2317,-20552.8087,34091.1191
1504825450.0,-13.964981,166.479889,6822036.9,26774.0442,4863.8125,-20485.4217,34061.0657
1504825451.0,-13.900854,166.478857,6822028.02,26788.1972,4860.0912,-20417.8329,34031.0402
1504825452.0,-13.836725,166.477823,6822019.14,26802.0811,4856.4141,-20350.3492,34001.0074
1504825453.0,-13.772597,166.476788,6822010.25,26815.7698,4852.8611,-20282.9981,33971.0362
1504825454.0,-13.708468,166.475751,6822001.35,26829.2642,4850.1743,-20215.5487,33941.0979
1504825455.0,-13.644339,166.474712,6821992.44,26842.8128,4847.0655,-20147.9831,33911.1561
1504825456.0,-13.58021,166.473671,6821983.52,26856.3849,4843.3988,-20080.4552,33881.2912
1504825457.0,-13.51608,166.472629,6821974.59,26869.7121,4839.6689,-20013.0218,33851.4118
1504825458.0,-13.451951,166.471585,6821965.66,26882.9049,4836.1256,-19945.5935,33821.5862
1504825459.0,-13.387821,166.470539,6821956.71,26896.1476,4832.0634,-19878.188,33791.7967
1504825460.0,-13.323691,166.469492,6821947.75,26909.1742,4828.4194,-19810.6754,33762.0291
1504825461.0,-13.25956,166.468443,6821938.78,26922.1668,4824.7013,-19743.2625,33732.3028
1504825462.0,-13.195429,166.467392,6821929.81,26935.0504,4821.0883,-19675.6954,33702.6052
1504825463.0,-13.131298,166.46634,6821920.82,26947.9496,4817.4137,-19608.1302,33672.9566
1504825464.0,-13.067167,166.465286,6821911.82,26960.7276,4813.2996,-19540.5645,33643.3418
1504825465.0,-13.003036,166.46423,6821902.82,26973.5364,4809.078,-19472.8842,33613.7494
1504825466.0,-12.938904,166.463173,6821893.8,26986.2492,4805.0209,-19405.092,33584.1757
1504825467.0,-12.874772,166.462115,6821884.78,26998.9058,4800.8942,-19337.3472,33554.6597
1504825468.0,-12.81064,166.461054,6821875.75,27011.5314,4797.3001,-19269.3075,33525.1763
1504825469.0,-12.746507,166.459993,6821866.7,27024.1033,4793.8904,-19201.2699,33495.7369
1504825470.0,-12.682374,166.458929,6821857.65,27036.507,4790.3908,-19133.1962,33466.2943
1504825471.0,-12.618241,166.457864,6821848.59,27048.8626,4786.586,-19065.1963,33436.8991
1504825472.0,-12.554108,166.456798,6821839.52,27061.0857,4782.9216,-18997.1538,33407.5405
1504825473.0,-12.489974,166.45573,6821830.44,27073.1739,4779.4668,-18929.1188,33378.2329
1504825474.0,-12.425841,166.45466,6821821.34,27085.2854,4776.4822,-18860.9296,33348.9638
1504825475.0,-12.361707,166.453589,6821812.24,27097.3527,4773.6398,-18792.5569,33319.7456
1504825476.0,-12.297572,166.452516,6821803.14,27109.3307,4770.5478,-18724.2018,33290.5624
1504825477.0,-12.233438,166.451442,6821794.02,27121.212,4766.9419,-18656.0323,33261.4296
1504825478.0,-12.169303,166.450366,6821784.89,27132.9914,4763.3652,-18587.8182,33232.3466
1504825479.0,-12.105168,166.449289,6821775.75,27144.7207,4759.8849,-18519.5632,33203.3066
1504825480.0,-12.041033,166.448211,6821766.6,27156.4847,4756.2715,-18451.1763,33174.3235
1504825481.0,-11.976898,166.44713,6821757.45,27168.2409,4752.5787,-18382.5948,33145.3378
1504825482.0,-11.912762,166.446049,6821748.28,27179.9777,4749.0412,-18313.7752,33116.3679
